player,match,opponent_move,response,probability
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,lob,0.519
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,net shot,0.148
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,push,0.185
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,return net,0.148
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,cross-court net shot,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,clear,0.133
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,drop,0.067
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,push,0.133
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,return net,0.467
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,smash,0.2
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return drive,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,clear,0.333
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,drop,0.333
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,return net,0.111
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,smash,0.111
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,defensive return lob,wrist smash,0.111
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,defensive return drive,0.074
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,drive,0.185
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,push,0.148
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,return net,0.593
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drive,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,cross-court net shot,0.2
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,lob,0.08
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,net shot,0.24
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,push,0.04
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,return net,0.44
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,drop,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,back-court drive,0.045
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,clear,0.358
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,drop,0.194
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,return net,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,smash,0.239
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,lob,wrist smash,0.164
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,cross-court net shot,0.03
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,lob,0.673
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,net shot,0.178
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,push,0.079
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,return net,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,rush,0.04
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,net shot,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,clear,0.485
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,drive,0.015
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,drop,0.106
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,push,0.015
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,return net,0.061
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,smash,0.182
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,push,wrist smash,0.136
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,cross-court net shot,0.029
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,drive,0.068
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,lob,0.34
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,net shot,0.175
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,push,0.126
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,return net,0.233
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,rush,0.029
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,return net,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,drive,0.333
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,return net,0.667
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,rush,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,cross-court net shot,0.22
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,defensive return drive,0.024
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,return net,0.756
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,smash,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,cross-court net shot,0.19
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,defensive return drive,0.048
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,defensive return lob,0.048
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,push,0.048
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,return net,0.667
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,wrist smash,wrist smash,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,back-court drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,clear,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,cross-court net shot,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,defensive return drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,defensive return lob,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,drive,0.062
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,drop,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,lob,0.062
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,net shot,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,push,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,return net,0.875
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,rush,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,smash,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,back-court drive,wrist smash,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,back-court drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,clear,0.583
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,cross-court net shot,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,defensive return drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,defensive return lob,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,drop,0.208
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,lob,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,net shot,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,push,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,return net,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,rush,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,smash,0.167
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,clear,wrist smash,0.042
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,back-court drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,clear,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,cross-court net shot,0.111
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,defensive return drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,defensive return lob,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,drop,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,lob,0.556
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,net shot,0.222
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,push,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,return net,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,rush,0.111
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,smash,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,cross-court net shot,wrist smash,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,back-court drive,0.5
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,clear,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,cross-court net shot,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,defensive return drive,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,defensive return lob,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,drive,0.5
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,drop,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,lob,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,net shot,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,push,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,return net,0.0
Kodai NARAOKA,LI_Shi_Feng_Kodai_NARAOKAGR_Thailand_Open_2022_Semi_finals,defensive return drive,rush,0.0
